id;title;opening;closing;short_desc;lat;lon;zone;type;infos;contact
r112;COURTINES;010,010,010,010,010,000,000;0;;48,299678;4,084215;TROYES - Centre;resto;"<img src="""" class=""image-batiment"" />
<h2>Pratique</h2><p><img valign=middle height=32 width=32 src='../../https@crous.parking.einden.com/static-images/1abeadca732bb7f2e281a150cc9d6c01.gif'/> Accessible aux personnes à mobilité réduite<br/>
<img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/5db9ea4eb9477538e118e11499e063d3.gif'/> WIFI disponible<br/>
<h2>Paiements possibles</h2><p><img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/9e644f6ea8880e78ed3021f678766a4f.png'/> especes<br/>
<img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/1bdae6016597fcf4176164c100f6b9ac.png'/> IZLY<br/>
</p>";<h2>COURTINES</h2><p>6 rue de la Petite Courtine</p>
r113;ESPE de TROYES;010,010,010,010,010,000,000;0;;48,277357;4,068744;TROYES - Campus;resto;"<img src="""" class=""image-batiment"" />
<h2>Pratique</h2><p><img valign=middle height=32 width=32 src='../../https@crous.parking.einden.com/static-images/1abeadca732bb7f2e281a150cc9d6c01.gif'/> Accessible aux personnes à mobilité réduite<br/>
<img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/5db9ea4eb9477538e118e11499e063d3.gif'/> WIFI disponible<br/>
<h2>Paiements possibles</h2><p><img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/9e644f6ea8880e78ed3021f678766a4f.png'/> especes<br/>
<img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/1bdae6016597fcf4176164c100f6b9ac.png'/> IZLY<br/>
</p>";<h2>ESPE de TROYES</h2><p>6 Av des Lombards</p>
r693;IUT Reims;010,010,010,010,010,000,000;0;;49,24111;4,061698;REIMS - Campus Sciences;cafeteria;"<img src="""" class=""image-batiment"" />
<h2>Horaires</h2><p>7H15 - 16H00</p>
<h2>Pratique</h2><p><img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/5db9ea4eb9477538e118e11499e063d3.gif'/> WIFI disponible<br/>
<h2>Paiements possibles</h2><p><img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/9e644f6ea8880e78ed3021f678766a4f.png'/> especes<br/>
<img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/1bdae6016597fcf4176164c100f6b9ac.png'/> IZLY<br/>
</p>";<h2>IUT Reims</h2><p></p>
r703;IUT Troyes;010,010,010,010,010,000,000;0;;48,268655;4,079701;TROYES - Campus;cafeteria;"<img src="""" class=""image-batiment"" />
<h2>Paiements possibles</h2><p><img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/9e644f6ea8880e78ed3021f678766a4f.png'/> especes<br/>
<img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/1bdae6016597fcf4176164c100f6b9ac.png'/> IZLY<br/>
</p>";<h2>IUT Troyes</h2><p>9 Rue Quebec </p>
r694;Cafet EG;111,111,111,111,110,000,000;0;Cafet EG;49,241627;4,05911;REIMS - Campus Sciences;cafeteria;"<img src="""" class=""image-batiment"" />
<h2>Localisation</h2><p>Cafet EG</p>
<h2>Horaires</h2><p>11H - 20H15 (Lun au jeu)
<br/>11H - 16H     Vendredi</p>
<h2>Pratique</h2><p><img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/5db9ea4eb9477538e118e11499e063d3.gif'/> WIFI disponible<br/>
<h2>Paiements possibles</h2><p><img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/9e644f6ea8880e78ed3021f678766a4f.png'/> especes<br/>
<img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/1bdae6016597fcf4176164c100f6b9ac.png'/> IZLY<br/>
</p>";<h2>Cafet EG</h2><p>2 chemins des Rouliers, 51100 REIMS</p>
r777;Brasserie UTT;010,010,010,010,010,000,000;0;;48,268953;4,067957;TROYES - Campus;resto;"<img src="""" class=""image-batiment"" />
<h2>Pratique</h2><p><img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/5db9ea4eb9477538e118e11499e063d3.gif'/> WIFI disponible<br/>
<h2>Paiements possibles</h2><p><img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/9e644f6ea8880e78ed3021f678766a4f.png'/> especes<br/>
<img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/1bdae6016597fcf4176164c100f6b9ac.png'/> IZLY<br/>
</p>";"<h2>Brasserie UTT</h2><p>UTT<br/><b>T&#233;l&#233;phone</b> : 03.25.71.76.10</p>"
r794;SciencesPo;000,000,000,000,000,000,000;0;;49,2463597;4,0417287;REIMS - Campus Sciences;cafeteria;"<img src="""" class=""image-batiment"" />
<h2>Horaires</h2><p>8H00 - 17H30</p>
<h2>Moyen d'accès</h2><p>Ligne 6 - Arrêt Ruisselet</p>
<h2>Pratique</h2><p><img valign=middle height=32 width=32 src='../../https@crous.parking.einden.com/static-images/1abeadca732bb7f2e281a150cc9d6c01.gif'/> Accessible aux personnes à mobilité réduite<br/>
<img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/5db9ea4eb9477538e118e11499e063d3.gif'/> WIFI disponible<br/>
<h2>Paiements possibles</h2><p><img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/9e644f6ea8880e78ed3021f678766a4f.png'/> especes<br/>
<img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/1bdae6016597fcf4176164c100f6b9ac.png'/> IZLY<br/>
</p>";<h2>SciencesPo</h2><p>9 Rue Eugène Wiet</p>
r701;Cafet Droit;000,000,000,000,000,000,000;0;Cafet;49,236683;4,001039;REIMS - Campus Lettres;cafeteria;"<img src="""" class=""image-batiment"" />
<h2>Localisation</h2><p>Cafet</p>
<h2>Horaires</h2><p>9h- 17h</p>
<h2>Pratique</h2><p><img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/5db9ea4eb9477538e118e11499e063d3.gif'/> WIFI disponible<br/>
<h2>Paiements possibles</h2><p><img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/9e644f6ea8880e78ed3021f678766a4f.png'/> especes<br/>
<img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/1bdae6016597fcf4176164c100f6b9ac.png'/> IZLY<br/>
</p>";<h2>Cafet Droit</h2><p>Rue Rilly la Montagne</p>
r801;Cafet Sciences;110,110,110,110,110,000,000;0;Cafet SCIENCES;49,243333;4,062652;REIMS - Campus Sciences;cafeteria;"<img src="""" class=""image-batiment"" />
<h2>Localisation</h2><p>Cafet SCIENCES</p>
<h2>Horaires</h2><p>7H45 -16H15</p>
<h2>Pratique</h2><p><img valign=middle height=32 width=32 src='../../https@crous.parking.einden.com/static-images/1abeadca732bb7f2e281a150cc9d6c01.gif'/> Accessible aux personnes à mobilité réduite<br/>
<img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/5db9ea4eb9477538e118e11499e063d3.gif'/> WIFI disponible<br/>
<h2>Paiements possibles</h2><p><img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/9e644f6ea8880e78ed3021f678766a4f.png'/> especes<br/>
<img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/1bdae6016597fcf4176164c100f6b9ac.png'/> IZLY<br/>
</p>";<h2>Cafet Sciences</h2><p>Campus du Moulin de la Housse</p>
r627;Resto U en ligne - Villejean;001,001,001,001,000,000,000;0;Proche du campus de Villejean;48,121342;-1,7017146;Rennes ouest-Villejean;resto;"<img src=""../../https@crous.parking.einden.com/static-images/cf1ffb75cd491b0cf7721f1d7a2f086f.jpg"" class=""image-batiment"" />
<h2>Localisation</h2><p>Proche du campus de Villejean </p>
<h2>Horaires</h2><p>18h00-19h30</p>
<h2>Moyen d'accès</h2><p>Métro ""Villejean-Universités"" 
<br/>Bus 4, 30, 45ex, 52, 65, 68, 76ex, 77 et 78 </p>
<h2>Pratique</h2><p><img valign=middle height=32 width=32 src='../../https@crous.parking.einden.com/static-images/1abeadca732bb7f2e281a150cc9d6c01.gif'/> Accessible aux personnes à mobilité réduite<br/>
Choix du menu à partir de votre compte monétique, sur le lien 
<br/>Passe une commande en ligne.<br/>
<h2>Paiements possibles</h2><p><img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/1bdae6016597fcf4176164c100f6b9ac.png'/> IZLY<br/>
</p>";"<h2>Resto U en ligne - Villejean</h2><p>Avenue de la Bataille Flandres-Dunkerque  35000 Rennes <br/><b>T&#233;l&#233;phone</b> : 02 99 59 17 82</p>"
r437;Brasserie Hoche;111,111,111,111,110,010,000;0;Situé sur le campus Centre, près du CROUS et de la faculté de Sciences Économiques, place Hoche.;48,117374;-1,676877;Rennes Centre;resto;"<img src=""../../https@crous.parking.einden.com/static-images/77abe52a66b20c4adc90566f67bd7fa3.jpg"" class=""image-batiment"" />
<h2>Localisation</h2><p>Situé sur le campus Centre, près du CROUS et de la faculté de Sciences Économiques, place Hoche. </p>
<h2>Moyen d'accès</h2><p>Bus 1, 5, 8, 9, 51, 70, 71 ; métro « Sainte-Anne » </p>
<h2>Pratique</h2><p><img valign=middle height=32 width=32 src='../../https@crous.parking.einden.com/static-images/1abeadca732bb7f2e281a150cc9d6c01.gif'/> Accessible aux personnes à mobilité réduite<br/>
Brasserie : Plat du jour, entrée et dessert (3 articles au choix). 
<br/>La cafétéria est ouverte du lundi au vendredi, de 9 h à 15 h et propose viennoiseries, sandwiches, boissons chaudes et froides. 
<br/><br/>
<h2>Paiements possibles</h2><p><img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/9e644f6ea8880e78ed3021f678766a4f.png'/> especes<br/>
<img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/1bdae6016597fcf4176164c100f6b9ac.png'/> IZLY<br/>
</p>";"<h2> Brasserie Hoche</h2><p>2 rue Lesage  35 000 RENNES <br/><b>T&#233;l&#233;phone</b> : 02 99 84 30 98</p>"
r438;RU  La Harpe;010,010,010,010,010,000,000;0;Proche du campus de la Harpe.;48,124665;-1,708613;Rennes ouest-Villejean;resto;"<img src=""../../https@crous.parking.einden.com/static-images/09bcab5b64000bf02a82297bb35695aa.jpg"" class=""image-batiment"" />
<h2>Localisation</h2><p>Proche du campus de la Harpe. </p>
<h2>Horaires</h2><p> lundi au vendredi le midi </p>
<h2>Moyen d'accès</h2><p>Metro Kennedy </p>
<h2>Pratique</h2><p><img valign=middle height=32 width=32 src='../../https@crous.parking.einden.com/static-images/1abeadca732bb7f2e281a150cc9d6c01.gif'/> Accessible aux personnes à mobilité réduite<br/>
Un self traditionnel avec le cuisine du jour ou ses legumes ou frites 
<br/>Un self restauration rapide proposant pates fraiches, poisson, crudites, tarte chaude, accompagnes de riz, salade verte, frites... 
<br/>
<br/>Cafeteria : Petits dejeuners, sandwiches, tartine<br/>
<h2>Paiements possibles</h2><p><img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/9e644f6ea8880e78ed3021f678766a4f.png'/> especes<br/>
<img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/1bdae6016597fcf4176164c100f6b9ac.png'/> IZLY<br/>
</p>";"<h2>RU  La Harpe</h2><p>36 Avenue Winston Chuchill  35 000 Rennes <br/><b>T&#233;l&#233;phone</b> : 02 99 59 35 63 </p>"
r439;RU  Le Métronome;010,010,010,010,010,000,000;0;Proche du campus de Villejean;48,121628;-1,701811;Rennes ouest-Villejean;resto;"<img src=""../../https@crous.parking.einden.com/static-images/cf1ffb75cd491b0cf7721f1d7a2f086f.jpg"" class=""image-batiment"" />
<h2>Localisation</h2><p>Proche du campus de Villejean </p>
<h2>Horaires</h2><p>lundi au vendredi midi
<br/>de 11 h 30 à 13 h 45</p>
<h2>Moyen d'accès</h2><p>Métro ""Villejean-Universités"" 
<br/>Bus 4, 30, 45ex, 52, 65, 68, 76ex, 77 et 78 </p>
<h2>Pratique</h2><p><img valign=middle height=32 width=32 src='../../https@crous.parking.einden.com/static-images/1abeadca732bb7f2e281a150cc9d6c01.gif'/> Accessible aux personnes à mobilité réduite<br/>
Plat du jour, Plat exotique, grillades, pizzas, sandwiches, paninis <br/>
<h2>Paiements possibles</h2><p><img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/9e644f6ea8880e78ed3021f678766a4f.png'/> especes<br/>
<img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/1bdae6016597fcf4176164c100f6b9ac.png'/> IZLY<br/>
</p>";"<h2>RU  Le Métronome</h2><p>Avenue de la Bataille Flandres-Dunkerque  35000 Rennes <br/><b>T&#233;l&#233;phone</b> : 02 99 59 17 82</p>"
r440;RU L'EREVE;000,110,010,110,010,000,000;0;Sur le campus de Rennes 2, les cafétérias du Pôle langues et du grand Hall B de l'université;48,112159;-1,680311;Rennes ouest-Villejean;resto;"<img src=""../../https@crous.parking.einden.com/static-images/136572c30e50afb9ccf4036e2b370be2.jpg"" class=""image-batiment"" />
<h2>Localisation</h2><p>Sur le campus de Rennes 2, les cafétérias du Pôle langues et du grand Hall B de l'université</p>
<h2>Horaires</h2><p>de 8 h 30 à 17 h </p>
<h2>Moyen d'accès</h2><p>Accès métro « Villejean Université » </p>
<h2>Pratique</h2><p>une brasserie 
<br/>une sandwicherie - briocherie
<br/>un bistrot ouvert jusqu'à 18h 30
<br/><br/>
<h2>Paiements possibles</h2><p><img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/9e644f6ea8880e78ed3021f678766a4f.png'/> especes<br/>
<img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/1bdae6016597fcf4176164c100f6b9ac.png'/> IZLY<br/>
</p>";<h2>RU L'EREVE </h2><p>Place du recteur Henri Le Moal  35 000 Rennes </p>
r441;RU Le Mélénik;010,010,010,010,010,000,000;0;Resto U situé à proximité de l'IUFM et de l'École d'architecture.;48,12286;-1,685289;Rennes ouest-Villejean;resto;"<img src=""../../https@crous.parking.einden.com/static-images/195401f135eadc48147d3917cf0fab79.jpg"" class=""image-batiment"" />
<h2>Localisation</h2><p>Resto U situé à proximité de l'IUFM et de l'École d'architecture. </p>
<h2>Horaires</h2><p>midi</p>
<h2>Moyen d'accès</h2><p>Bus 2 et 8. Métro « Anatole France » </p>
<h2>Pratique</h2><p>Restauration traditionnelle<br/>
<h2>Paiements possibles</h2><p><img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/9e644f6ea8880e78ed3021f678766a4f.png'/> especes<br/>
<img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/1bdae6016597fcf4176164c100f6b9ac.png'/> IZLY<br/>
</p>";"<h2>RU Le Mélénik</h2><p>148 Boulevard de Verdun  35 000 RENNES <br/><b>T&#233;l&#233;phone</b> : 02 99 59 50 74 </p>"
r442;RU  LE FOUGÈRES;110,110,110,110,110,000,000;0;Restau U situé en centre ville, à proximité de la faculté de droit et de l'Institut de Gestion Rennais.;48,118448;-1,671041;Rennes Centre;resto;"<img src=""../../https@crous.parking.einden.com/static-images/ec7da6026603b1b11e980037948c2c3f.jpg"" class=""image-batiment"" />
<h2>Localisation</h2><p>Restau U situé en centre ville, à proximité de la faculté de droit et de l'Institut de Gestion Rennais. </p>
<h2>Moyen d'accès</h2><p>Bus 1, 9 et 70. </p>
<h2>Pratique</h2><p><img valign=middle height=32 width=32 src='../../https@crous.parking.einden.com/static-images/1abeadca732bb7f2e281a150cc9d6c01.gif'/> Accessible aux personnes à mobilité réduite<br/>
Self
<br/>Pizzeria : pizza au choix
<br/>Stand Pasta: Spécialités Italiennes.
<br/>
<br/>Bar cafétéria : ouvert de 10h 30 à 14h30 du lundi au vendredi. Boissons chaudes et froides, viennoiseries, sandwiches.<br/>
<h2>Paiements possibles</h2><p><img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/9e644f6ea8880e78ed3021f678766a4f.png'/> especes<br/>
<img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/1bdae6016597fcf4176164c100f6b9ac.png'/> IZLY<br/>
</p>";"<h2>RU  LE FOUGÈRES </h2><p>46 rue Jean Guéhenno  35 000 RENNES <br/><b>T&#233;l&#233;phone</b> : 02 99 38 03 22 </p>"
r443;RU La Duchesse Anne;010,010,010,010,010,000,000;0;Sur le campus centre, proche de l'Institut d'Etudes Politiques et de l'IPAG.;48,12243;-1,669217;Rennes Centre;resto;"<img src=""../../https@crous.parking.einden.com/static-images/1d3f097bf1bf245281b071858d5e94f8.jpg"" class=""image-batiment"" />
<h2>Localisation</h2><p>Sur le campus centre, proche de l'Institut d'Etudes Politiques et de l'IPAG. </p>
<h2>Horaires</h2><p>midi</p>
<h2>Moyen d'accès</h2><p>Bus 1, 5, 9, 51, 70 et 71 </p>
<h2>Pratique</h2><p><img valign=middle height=32 width=32 src='../../https@crous.parking.einden.com/static-images/1abeadca732bb7f2e281a150cc9d6c01.gif'/> Accessible aux personnes à mobilité réduite<br/>
En complément du Resto U, la Cafétéria vous propose sandwiches, boissons chaudes et froides. <br/>
<h2>Paiements possibles</h2><p><img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/9e644f6ea8880e78ed3021f678766a4f.png'/> especes<br/>
<img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/1bdae6016597fcf4176164c100f6b9ac.png'/> IZLY<br/>
</p>";"<h2>RU La Duchesse Anne </h2><p>110 Boulevard de la Duchesse Anne  35 000 RENNES <br/><b>T&#233;l&#233;phone</b> : 02 99 84 30 96</p>"
r444;RU l'Etoile;010,010,010,010,010,000,000;0;C'est le plus grand resto U rennais, à l'architecture en étoile, si particulière.  Un self en scramble proposant une restauration traditionnelle contre ticket ou espèces : Grillades, Pizzas-maison, Plats du jour, Pâtes;48,122703;-1,640056;Rennes est-Beaulieu;resto;"<img src=""../../https@crous.parking.einden.com/static-images/0bdb8de6e63dac542bf7f4618cd705b8.jpg"" class=""image-batiment"" />
<h2>Localisation</h2><p>C'est le plus grand resto U rennais, à l'architecture en étoile, si particulière.  Un self en scramble proposant une restauration traditionnelle contre ticket ou espèces : Grillades, Pizzas-maison, Plats du jour, Pâtes</p>
<h2>Moyen d'accès</h2><p>Bus 1, 4, 30, 32, 40ex, 41ex et 64</p>
<h2>Pratique</h2><p><img valign=middle height=32 width=32 src='../../https@crous.parking.einden.com/static-images/1abeadca732bb7f2e281a150cc9d6c01.gif'/> Accessible aux personnes à mobilité réduite<br/>
Le restaurant de l'Etoile dispose d'une salle de réception 
<br/>La cafétéria
<br/>Tartes salées, sandwiches, paninis, plat du jour, salades composées, boissons chaudes, vente à emporter. <br/>
<h2>Paiements possibles</h2><p><img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/9e644f6ea8880e78ed3021f678766a4f.png'/> especes<br/>
<img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/1bdae6016597fcf4176164c100f6b9ac.png'/> IZLY<br/>
</p>";"<h2>RU l'Etoile</h2><p>39 avenue du professeur Charles Foulon  35700 RENNES <br/><b>T&#233;l&#233;phone</b> : 02 99 36 27 29 </p>"
r445;RU L' Astrolabe;010,010,010,010,010,000,000;0;Le restaurant :  Situé au coeur du campus de Beaulieu (face à la bibliothèque).;48,120425;-1,638532;Rennes est-Beaulieu;resto;"<img src=""../../https@crous.parking.einden.com/static-images/b2ceb71df2e040d87ce77807e8d35da9.jpg"" class=""image-batiment"" />
<h2>Localisation</h2><p>Le restaurant :  Situé au coeur du campus de Beaulieu (face à la bibliothèque). </p>
<h2>Horaires</h2><p>midi</p>
<h2>Moyen d'accès</h2><p>Bus 4, 30, 32, 40ex, 41ex et 64 </p>
<h2>Pratique</h2><p><img valign=middle height=32 width=32 src='../../https@crous.parking.einden.com/static-images/1abeadca732bb7f2e281a150cc9d6c01.gif'/> Accessible aux personnes à mobilité réduite<br/>
Un self en scramble. Plat du jour, grillades, frites.
<br/>La cafétéria (ouverte de 8h30 à 16h) :. 
<br/>Kebab-maison, sandwiches, paninis, tartes salées, plat du jour, viennoiseries, boissons chaudes et froides, confiseries. <br/>
<h2>Paiements possibles</h2><p><img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/9e644f6ea8880e78ed3021f678766a4f.png'/> especes<br/>
<img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/1bdae6016597fcf4176164c100f6b9ac.png'/> IZLY<br/>
</p>";"<h2>RU L' Astrolabe</h2><p>Allée Jean d'Alembert  35700 RENNES <br/><b>T&#233;l&#233;phone</b> :  02 99 87 07 18 </p>"
r446;Cafet' IUT Brest;110,110,110,110,110,000,000;0;Propose : sandwiches salades snacking viennoiseries;48,400146;-4,506157;Brest;cafeteria;"<img src="""" class=""image-batiment"" />
<h2>Localisation</h2><p> Propose : sandwiches salades snacking viennoiseries</p>
<h2>Horaires</h2><p>de 9h à 17 h</p>
<h2>Pratique</h2><p>La cafétéria est ouverte aux étudiants de 8h à 17 h (accès aux distributeurs de boissons et confiseries)<br/>
<h2>Paiements possibles</h2><p><img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/9e644f6ea8880e78ed3021f678766a4f.png'/> especes<br/>
<img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/1bdae6016597fcf4176164c100f6b9ac.png'/> IZLY<br/>
</p>";<h2>Cafet' IUT Brest</h2><p>Rue de Kergoat</p>
r449;Cafet' Tohannic - Sur le pouce;010,010,010,010,010,000,000;0;Restauration rapide: pizzas à emporter, sandwiches, salades...;47,64464;-2,748264;Vannes;cafeteria;"<img src=""../../https@crous.parking.einden.com/static-images/a1a73876a6c20284d5644b53002fc7d5.jpg"" class=""image-batiment"" />
<h2>Localisation</h2><p>Restauration rapide: pizzas à emporter, sandwiches, salades...</p>
<h2>Horaires</h2><p>11h30-13h30</p>
<h2>Pratique</h2><p><img valign=middle height=32 width=32 src='../../https@crous.parking.einden.com/static-images/1abeadca732bb7f2e281a150cc9d6c01.gif'/> Accessible aux personnes à mobilité réduite<br/>
<img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/5db9ea4eb9477538e118e11499e063d3.gif'/> WIFI disponible<br/>
Face à la maison des étudiants, sur le côté du bâtiment ENSIBS, sur la campus de Vannes<br/>
<h2>Paiements possibles</h2><p><img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/9e644f6ea8880e78ed3021f678766a4f.png'/> especes<br/>
<img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/1bdae6016597fcf4176164c100f6b9ac.png'/> IZLY<br/>
</p>";"<h2>Cafet' Tohannic - Sur le pouce</h2><p>Rue Yves Mainguy, Campus de Tohannic  56000 VANNES <br/><b>T&#233;l&#233;phone</b> : 02 97 46 09 08<br/><b>E-mail</b> : ru.vannes@crous-rennes.fr</p>"
r450;RU Tohannic;010,010,010,010,010,000,000;0;Restaurant universitaire du Campus de Vannes. Prestations : Cuisine traditionnelle : menus complets, entrées et desserts variés. Pôle grillades !!! Au salad-bar, composez-vous même votre salade!;47,645918;-2,747656;Vannes;resto;"<img src=""../../https@crous.parking.einden.com/static-images/b919449c53232e631e7d0837ce0235ab.jpg"" class=""image-batiment"" />
<h2>Localisation</h2><p>Restaurant universitaire du Campus de Vannes. Prestations : Cuisine traditionnelle : menus complets, entrées et desserts variés. Pôle grillades !!! Au salad-bar, composez-vous même votre salade!</p>
<h2>Horaires</h2><p>11h30 - 13h30</p>
<h2>Pratique</h2><p><img valign=middle height=32 width=32 src='../../https@crous.parking.einden.com/static-images/1abeadca732bb7f2e281a150cc9d6c01.gif'/> Accessible aux personnes à mobilité réduite<br/>
<h2>Paiements possibles</h2><p><img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/9e644f6ea8880e78ed3021f678766a4f.png'/> especes<br/>
<img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/1bdae6016597fcf4176164c100f6b9ac.png'/> IZLY<br/>
</p>";"<h2>RU Tohannic</h2><p>9, rue André LWOFF. 56000 Vannes<br/><b>T&#233;l&#233;phone</b> : 02 97 46 09 08<br/><b>E-mail</b> : ru.vannes@crous-rennes.fr</p>"
r589;Cafet' IUT Vannes;110,110,110,110,110,000,000;0;située rue Montaigne, dans le hall de l'IUT. Restauration à emporter, boissons chaudes et fraiches.;47,6442927;-2,7760469;Vannes;cafeteria;"<img src=""../../https@crous.parking.einden.com/static-images/3994745c9ad15643310a0c10f0c00894.jpg"" class=""image-batiment"" />
<h2>Localisation</h2><p>située rue Montaigne, dans le hall de l'IUT. Restauration à emporter, boissons chaudes et fraiches.</p>
<h2>Horaires</h2><p>9h30-16h</p>
<h2>Pratique</h2><p><img valign=middle height=32 width=32 src='../../https@crous.parking.einden.com/static-images/1abeadca732bb7f2e281a150cc9d6c01.gif'/> Accessible aux personnes à mobilité réduite<br/>
<img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/5db9ea4eb9477538e118e11499e063d3.gif'/> WIFI disponible<br/>
<h2>Paiements possibles</h2><p><img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/9e644f6ea8880e78ed3021f678766a4f.png'/> especes<br/>
<img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/1bdae6016597fcf4176164c100f6b9ac.png'/> IZLY<br/>
</p>";"<h2>Cafet' IUT Vannes</h2><p>Rue Montaigne 56000 Vannes<br/><b>T&#233;l&#233;phone</b> : 02 97 40 90 62<br/><b>E-mail</b> : ru.vannes@crous-rennes.fr</p>"
r590;Cafet' Tohannic;110,010,110,110,110,000,000;0;situé sur le Campus Tohannic, face à la bibliothèque universitaire, cette cafeteria ouverte toute la journée sert de nombreux plats à emporter, qui changent tous les jours: pizzas, hamburgers, salades, pasta box, sandwiches, paninis...;47,6463994;-2,7454808;Vannes;cafeteria;"<img src=""../../https@crous.parking.einden.com/static-images/97fe3ad970e464c5de6a182654be2c37.jpg"" class=""image-batiment"" />
<h2>Localisation</h2><p>situé sur le Campus Tohannic, face à la bibliothèque universitaire, cette cafeteria ouverte toute la journée sert de nombreux plats à emporter, qui changent tous les jours: pizzas, hamburgers, salades, pasta box, sandwiches, paninis...</p>
<h2>Horaires</h2><p>8h-16h30</p>
<h2>Pratique</h2><p><img valign=middle height=32 width=32 src='../../https@crous.parking.einden.com/static-images/1abeadca732bb7f2e281a150cc9d6c01.gif'/> Accessible aux personnes à mobilité réduite<br/>
<h2>Paiements possibles</h2><p><img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/9e644f6ea8880e78ed3021f678766a4f.png'/> especes<br/>
<img valign=middle width=32 height=32 src='../../https@crous.parking.einden.com/static-images/1bdae6016597fcf4176164c100f6b9ac.png'/> IZLY<br/>
</p>";"<h2>Cafet' Tohannic</h2><p>9, rue André LWOFF. 56000 Vannes<br/><b>T&#233;l&#233;phone</b> : 02 97 46 09 08<br/><b>E-mail</b> : ru.vannes@crous-rennes.fr</p>"
